"","FPKM.SRR25626852","FPKM.SRR25626853","FPKM.SRR25626854","FPKM.SRR25626855","FPKM.SRR25626856","FPKM.SRR25626857"
"LOC101205559",120.352333,113.400116,116.974724,140.140976,137.8311,123.71711
"LOC101205560",0,0,0,0,0.2466,0.140441
"LOC101205561",8.58190437090845,9.00699,10.044065,7.49102376964817,7.3721020924208,6.967028
"LOC101205562",29.042133,29.341257,28.531393,37.750172,38.335865,35.005154
"LOC101205563",20.259567,17.721344,18.331764,18.163845,17.349211,16.984356
"LOC101205564",1.303646,1.215597,1.561172,7.864506,8.432995,8.470654
"LOC101205565",28.3980019638955,25.7683621144893,28.5730469610451,23.4158857657957,25.2155304370546,21.1073568389549
"LOC101205566",32.4005296275028,28.2223695334341,30.8178845783906,22.7761167827729,24.2422547718172,22.9341573471855
"LOC101205567",39.182751,41.106018,35.980858,42.106953,43.941544,41.948597
"LOC101205568",0,0,0,0,0.302722,0
"LOC101205569",38.011669,31.498648,32.312893,24.521425,23.631104,27.704016
"LOC101205570",22.415405,25.273935,23.759035,37.715569,38.380684,32.91906
"LOC101205571",0.211674901048669,0,0,2.01122864587255,1.63254438397419,1.6292425678946
"LOC101205572",4.423576,3.506825,4.217053,8.844733,8.329535,8.485918
"LOC101205573",11.5222224563784,11.6119232140364,10.9639776816596,12.1408165878247,11.7065433520744,12.9527888309422
"LOC101205574",73.56842,74.453766,78.515007,89.437073,92.515511,82.957367
"LOC101205575",0,0,0,0,0,0
"LOC101205576",785.245056,786.582092,928.932129,205.18309,210.913467,174.909958
"LOC101205577",6.184148,5.401409,4.196733,13.498659,14.826619,15.533774
"LOC101205578",0.6681,0.482143,0.697286,0.410061,0.479157,0.473822
"LOC101205579",0.633969,1.029082,1.284702,4.356727,4.29589,3.849842
"LOC101205581",0.530279,0.50005,0.463658,3.581523,3.784935,2.76335
"LOC101205582",15.175002,16.5495,19.36541,28.463247,29.657124,35.600002
"LOC101205583",0.35233,0.275503,0.240127,2.109033,2.073893,2.241358
"LOC101205584",5.029504,5.344593,6.621265,13.308524,13.103737,9.21402
"LOC101205585",105.226037661313,99.8697391785546,113.017493497402,138.835556058101,148.856980920642,124.451470475201
"LOC101205586",62.126816,66.172829,64.592056,63.721458,62.492508,58.774143
"LOC101205587",0,0,0,0.786833,0.748549,1.042397
"LOC101205589",53.705292,68.459167,52.237789,100.540596,112.511414,85.812408
"LOC101205590",4.85160809473237,4.58537847706032,5.05234303271028,6.40444290951572,6.63679262638063,6.20328600700935
"LOC101205591",49.3881602380952,45.774323468254,46.6682743650794,59.0918493333333,57.5217965396825,53.6557780634921
"LOC101205592",19.545582,21.661699,21.251728,35.971592,40.107479,34.1605
"LOC101205593",45.1700769550562,39.1799148398876,36.2700658398876,40.8417025617978,38.1801271151685,38.1562512303371
"LOC101205594",4.364539,5.557846,4.993628,10.754038,12.236217,9.847362
"LOC101205595",84.136108,79.8181,79.623085,77.071564,78.023941,76.948326
"LOC101205596",2.54582604685573,2.20069329716399,2.34979597698315,18.0137221043979,16.7260985039046,15.9424683666256
"LOC101205597",203.132538,174.084137,192.789597,153.638016,174.632446,171.801529
"LOC101205598",21.1501773648996,22.6854567725167,20.4677525923829,38.831022120947,38.5069649678332,37.0914639202265
"LOC101205599",0,0,0,0,0,0
"LOC101205600",18.9755988856383,19.7859505243161,18.4873434802432,37.0320916648936,36.7610817340425,35.8911719046353
"LOC101205601",7.261276,7.575175,6.84218,12.601503,12.488151,11.823233
"LOC101205602",1.52485,1.343145,1.369603,57.794544,48.998745,48.81538
"LOC101205603",8.76512474547929,10.6766256725647,10.3016041364962,12.8100008878087,12.6028302337157,11.726263703286
"LOC101205604",0,0.385039350689127,0,0.407917666156202,0.607775357325166,0.471274308320572
"LOC101205605",2.31809056868327,2.36731758718861,2.79430059501779,9.59406560569395,8.13805030604982,8.42673906548043
"LOC101205606",0,0,0,0,0,0
"LOC101205607",2.19530979228687,2.46907271447903,2.34688744113667,2.10938968064953,1.64530011569689,1.66007875575101
"LOC101205608",31.45241,31.974623,28.30505,24.268459,23.100363,27.215887
"LOC101205609",0,0,0,0,0,0
"LOC101205610",0,0,0,0.285559,0.207149,0.302438
"LOC101205611",0.215412,0,0.226967,1.02689,0.94226,0.447091
"LOC101205612",0.185603,0.247721,0,0,0.216006,0
"LOC101205613",0,0.18769,0,0.895694,0.931989,0.969644
"LOC101205614",6.000082,6.844726,6.530741,9.499466,8.872808,11.284909
"LOC101205616",13.129868,13.287991,13.491576,14.867245,15.414589,13.407336
"LOC101205617",22.340158,21.925844,22.92086,15.925788,17.113773,15.352267
"LOC101205618",157.433014,144.151947,147.92807,109.924408,110.879578,108.8237
"LOC101205619",21.781315,20.860954,21.864096,18.887726,17.843605,16.754541
"LOC101205621",0.278994,1.36175,0,1.708483,2.75282,2.019689
"LOC101205625",15.2658065727377,14.3312986678121,14.6580453642612,17.5353463104238,17.6532230194731,17.961030489118
"LOC101205626",0,0,0,0,0,0
"LOC101205627",270.822357,245.354538,268.877563,49.584091,47.402405,44.565769
"LOC101205628",0,0,0,0,0,0
"LOC101205629",35.2742633845599,28.8270067878788,31.5055938737374,17.3858221847042,17.5019861522367,17.2440010880231
"LOC101205635",8.458673,8.243857,8.481104,22.53446,22.566607,22.885752
"LOC101205636",1.22722627155395,1.99797109344347,1.28249466184822,5.63645873928756,5.5061958440888,4.09363790294269
"LOC101205637",55.270401,56.840973,52.525051,62.440212,64.708656,62.011734
"LOC101205639",11.751287,10.369483,10.988322,22.512756,20.394037,23.536854
"LOC101205641",0.602509,0.290921,0.474129,0.312058,0.435847,0.271105
"LOC101205642",29.544281,31.598843,30.268633,57.538815,57.509682,55.188698
"LOC101205643",23.13703,25.043579,19.709633,107.094749,112.693069,123.948593
"LOC101205644",0,0,0,2.076672,2.044656,2.014467
"LOC101205645",9.51675765762712,11.4720928135593,8.40722467514124,12.9014974576271,13.2894611214689,13.1097610271186
"LOC101205646",11.680255,13.358053,13.355485,18.32551,19.927025,17.237448
"LOC101205647",0,0,0,0.735265001907184,0.693039,0.752865
"LOC101205648",16.766279,33.415653,18.051971,73.857651,92.280525,65.627289
"LOC101205649",5.17304284512738,4.57660718317833,4.76502474120501,3.52928874929236,3.12239265588354,3.2978954828144
"LOC101205650",0.656321,0.614776,0.608668,4.62774,4.545645,4.308363
"LOC101205652",6.40271495676692,4.4800340018797,4.9449902631579,4.41862906015038,5.57938072744361,3.71792102255639
"LOC101205653",0.815767,0.831182,0.727393,3.471486,2.929877,2.94258
"LOC101205654",4.996997,5.489449,5.352253,8.669144,8.068289,7.374885
"LOC101205655",1.965241,1.916538,1.484158,1.253441,1.784327,1.988265
"LOC101205656",0,0,0,0.843071388412017,0.888340351931331,0.84489
"LOC101205657",0.718081,1.156951,0.601213,6.129609,5.576039,6.328906
"LOC101205658",0,0,0,0,0,0
"LOC101205659",112.817665,103.304497,98.360947,93.596558,96.601173,103.314545
"LOC101205660",5.575134,5.512753,4.619244,10.148596,10.368146,10.863225
"LOC101205661",1.156778,1.178744,1.618641,6.407485,6.730443,7.165063
"LOC101205662",23.659342,22.720394,25.768269,20.307922,18.941513,18.392445
"LOC101205663",1.96717,1.315089,1.367971,3.181798,3.115555,2.542583
"LOC101205664",5.61400367301587,5.95775433015873,5.56001291746032,5.73352101587302,6.6809447968254,5.28682498730159
"LOC101205665",3.068428,2.481639,2.955121,4.74144,4.93851,4.538775
"LOC101205666",6.734993,6.742967,6.970952,9.294557,10.018926,9.480915
"LOC101205667",9.456046,9.300377,8.752191,18.712921,18.999847,19.327494
"LOC101205668",0.644437,0.796592,0.251776,21.200527,18.897926,21.657801
"LOC101205669",0.836875,1.51749330005368,0.71587575308642,7.00985502254428,7.20722368545357,7.8437742173913
"LOC101205670",10.6311898567322,10.7322681116435,9.60409857546718,12.3700169290848,11.0377140737901,10.1181108993771
"LOC101205671",274.677307,229.77533,247.206482,139.411072,147.399307,161.58461
"LOC101205672",0,0,0,0,0,0
"LOC101205673",27.4598432079631,26.608031408029,25.6994875883514,15.6785795814413,15.2225139868378,18.4861471915104
"LOC101205674",0,0,0,0,0,0
"LOC101205675",13.745278,14.845606,17.677296,12.135982,12.839463,13.027143
"LOC101205676",14.233415,13.59535,11.063729,15.439239,17.842924,17.01837
"LOC101205677",36.670593,32.615017,30.655113,30.72715,31.929516,29.844379
"LOC101205678",3.4613710038787,3.23054142559944,2.86851096121298,6.97103259273625,6.60460541220028,6.90114025458392
"LOC101205679",32.094582,30.837484,35.960335,40.185719,39.265556,39.907261
"LOC101205680",25.122828,31.359091,38.777279,1.327204,1.681032,1.126825
"LOC101205681",0,0.239444,0.207299,1.111015,1.261678,0.871594
"LOC101205682",140.559113,160.546387,157.994644,100.985825,113.138443,63.088314
"LOC101205683",2.42823359840954,2.36350298210736,1.98172305765408,3.88290089264414,2.98815168389662,3.72687875347912
"LOC101205684",2.5413545942029,1.98824460869565,2.83503688405797,4.6845105,4.15314951449275,3.56589448792271
"LOC101205685",62.0084437047221,58.4383408421996,57.0723012558279,53.070158440526,53.8434897674836,50.8255724512851
"LOC101205687",3.994542,4.09162,3.267978,6.129401,5.666104,7.179469
"LOC101205688",55.4718253014433,49.3664382235051,55.0670691670103,24.4409016536082,25.5131723270103,20.8678475954639
"LOC101205689",16.314386,17.236332,15.387982,21.393717,21.484186,20.202499
"LOC101205690",584.809448,511.453552,629.143799,161.151093,140.92955,136.312103
"LOC101205691",3.82489940742841,4.83150737794159,4.05065724411681,4.91341608647576,5.08660414715055,4.84765635129005
"LOC101205692",34.821514,47.691589,37.371067,10.407798,10.692466,7.581926
"LOC101205693",36.148006,36.107769,37.23811,35.884308,37.032963,33.763458
"LOC101205694",14.194265,16.42993,13.009907,52.279716,50.200897,53.555668
"LOC101205695",0.646003,0.913656,0.767166,0.451177,0.315763,0.420654
"LOC101205696",36.725506,35.237442,36.36977,24.399511,25.493019,22.90004
"LOC101205697",178.76387,158.864975,151.718964,66.200371,67.982094,76.586487
"LOC101205698",186.048767,165.771576,172.129242,46.837734,45.187786,48.691967
"LOC101205699",12.0705072220595,13.0035383543192,13.6875245295266,16.1414738628599,16.8955272664715,14.3335357881894
"LOC101205700",0,0,0,0,0,0
"LOC101205701",0,0,0,0,0,0
"LOC101205702",0.264389,0.339053,0,0.264102,0.352561,0.25573
"LOC101205704",1.20044,1.392307,1.793678,3.020727,3.228428,3.755358
"LOC101205705",0,0,0,0.225123,0.241062,0
"LOC101205706",102.493279,98.420212,184.407364,89.204475,90.442131,79.603638
"LOC101205708",7.027047,9.997465,5.81327,21.215809,21.024801,22.967947
"LOC101205709",3.22708656138934,3.93229868336026,3.65573424286484,10.9742282019386,11.2279504730749,12.0279572404416
"LOC101205712",0.292021006488825,0.290041663302091,0.31866240519106,0.988519120764239,0.852369925739005,0.674938139509733
"LOC101205715",9.019106,15.754302,9.904889,6.708419,4.90738,7.075756
"LOC101205716",8.328767,8.410194,8.534298,19.543993,18.671009,19.883558
"LOC101205719",1.305737,1.538952,1.687735,3.142456,2.906816,3.277781
"LOC101205720",0.650421,0.619857,0.569514,1.101152,0.84791,0.958109
"LOC101205721",101.470024,91.576103,91.526955,69.604523,67.88588,71.5662
"LOC101205722",0,0,0,0,0,0
"LOC101205723",45.6949147117904,45.1009669765648,48.7100652117904,47.4978451234352,42.8017064199418,47.811601671179
"LOC101205724",13.652218,13.643839,14.545485,114.608315,120.242142,121.507484
"LOC101205725",11.025845,10.833925,10.312724,25.371996,24.097925,25.568216
"LOC101205726",10.187548972372,9.28171862735849,7.5752561893531,7.99892177897574,8.18048917991914,8.22549252560647
"LOC101205727",5.752537,6.691827,7.055467,7.468421,7.425017,5.918023
"LOC101205728",70.716141,52.551666,56.938099,12.242569,13.341229,15.328652
"LOC101205729",203.544876,193.058731,218.85112,46.413208,48.535175,51.151127
"LOC101205730",1.31127,1.336189,1.621539,0.913937,1.048688,0.378917
"LOC101205731",0,0,0,0,0,0
"LOC101205732",24.80537,29.8713,33.603966,35.200409,36.07729,25.984091
"LOC101205733",6.283035,5.362269,5.856291,29.628466,35.442513,29.686523
"LOC101205734",2.835013,1.841969,2.355191,3.101983,3.11992,4.163361
"LOC101205735",0,0,0,0,0,0
"LOC101205736",16.1399093911695,16.5061439813903,18.2047023880679,13.4023459589491,13.0585856247035,12.7387891444992
"LOC101205737",1.938771,1.8752,1.780745,5.781308,5.211264,5.604126
"LOC101205738",92.7951289340102,79.3596909949239,79.3820180118443,59.5673631861252,64.1568597817259,68.416231037225
"LOC101205739",3.066537,3.307107,3.425498,11.423234,11.731957,12.466572
"LOC101205741",2.607317,2.221279,2.356125,3.5484,3.783512,3.760121
"LOC101205742",56.069759,72.120773,57.349926,206.942871,205.207718,201.032166
"LOC101205743",40.8567867946232,39.104099761569,39.7372472243279,52.179323748788,51.2214598245923,57.0720001300132
"LOC101205744",34.886051,30.798586,37.065723,25.891682,27.3053,22.365669
"LOC101205745",6.601999,6.499702,8.942782,8.06636,6.669939,6.563127
"LOC101205746",0,0,0,0,0,0
"LOC101205747",0.241215,0.294685,0.298667,1.202083,0.84551,1.201568
"LOC101205748",159.770913784264,137.564988098985,142.915752982233,183.83910284264,193.786392954315,192.630591015228
"LOC101205749",2.750693,2.014211,1.961221,3.86184,3.188553,3.316975
"LOC101205750",0,0,0,0.383092,0.352032,0.321327
"LOC101205753",2.582062,3.971522,4.163817,9.214796,9.757845,9.56767
"LOC101205754",141.130157,151.068192,171.516312,114.642616,117.704163,103.410072
"LOC101205755",23.710836,23.372452,21.537666,20.484596,19.821056,22.31514
"LOC101205756",33.671192,37.362221,31.59973,80.954346,75.214935,85.374168
"LOC101205757",0,0,0,0,0,0
"LOC101205758",48.76738,42.93227,48.026962,3.341232,2.318902,3.597471
"LOC101205759",0.21198,0.289137,0.225486,0.293957,0.327471,0.217251
"LOC101205760",0,0,0,0,0,0
"LOC101205762",0.397555,0.244307,0.224772,0.590067,0.480474,0.540382
"LOC101205763",0.442073336905559,0.211358621567314,0.23932888680509,2.80520565907569,3.59191517213664,3.26355583991963
"LOC101205764",5.069626,3.951753,4.345132,5.790752,5.475764,5.924331
"LOC101205765",15.65066,17.770988,16.559078,54.892788,55.64917,48.637104
"LOC101205766",12.795616,11.661715,14.155417,12.422825,11.375648,12.154692
"LOC101205767",24.4302689134355,24.4430560238954,25.2801371938683,34.9807497425609,33.3705113917944,36.9849760432822
"LOC101205768",313.212555,307.736877,330.230103,237.356293,241.06485,255.87233
"LOC101205771",3.93935811865246,4.56544950161011,4.72023463983156,0.421051166212534,0.266411408719346,0.252838401535794
"LOC101205772",53.8983863220697,53.2915325681098,49.6070268342133,24.3804063621964,23.6125498310454,27.5331303020063
"LOC101205773",62.529926,57.901123,56.145332,85.400047,78.89296,86.752731
"LOC101205774",108.441849,94.258102,97.738457,68.825783,66.234245,70.452393
"LOC101205775",0.632316,0.335131,0.299129,1.812178,2.599073,2.172944
"LOC101205777",0,0,0,0,0,0
"LOC101205778",52.546272,48.074753,50.960217,26.880136,27.533701,23.763887
"LOC101205780",2.879352,3.15446,2.335135,10.358183,8.812174,9.133016
"LOC101205781",20.666424,22.371426,23.751705,19.19552,21.181396,18.602789
"LOC101205782",10.033531,11.25886,13.502135,12.345102,12.020438,10.050406
"LOC101205783",0.472036,0.855669,1.582022,8.848618,11.451745,6.110888
"LOC101205784",0,0,0,0,0.179294,0
"LOC101205785",18.862083,17.10166,18.084187,9.399236,9.584357,9.556745
"LOC101205787",21.964552,20.487656,24.037214,37.670479,36.927547,33.68576
"LOC101205788",2.71957,3.477928,2.978642,4.746102,4.993062,4.85251
"LOC101205789",0.933748,0.945964,0.770614,2.822694,3.050208,2.831319
"LOC101205790",1.207387,1.10851,1.392647,1.265463,1.155104,1.185432
"LOC101205791",2.894048,3.192786,3.139916,17.998863,18.079851,18.71859
"LOC101205792",16.695272,16.66618,15.838129,2.754642,2.791805,2.778214
"LOC101205793",1.569931,2.177891,2.57887,4.787841,5.562309,5.305781
"LOC101205794",4.47777882395833,5.12199064583333,4.95519936354167,11.6813158791667,11.642142821875,11.0711037885417
"LOC101205795",26.266371,24.338945,26.997751,23.574577,24.563374,23.918932
"LOC101205797",48.362392,44.839005,53.590996,21.924294,24.173439,20.249844
"LOC101205798",19.2484297012401,19.4027669086809,20.0179044109357,27.8700842643743,28.2581159768884,21.992769656708
"LOC101205799",0,0,0,0,0,0
"LOC101205800",2.164349,2.961973,2.401695,9.015111,9.520081,8.820457
"LOC101205801",0,0,0,0,0,0.132647
"LOC101205802",1.942352,2.764934,2.327703,25.845169,25.408499,29.799486
"LOC101205803",7.703703,8.88864,9.959915,13.431318,16.603291,10.384057
"LOC101205804",0.318648,0.234114,0.449988,0.587099,0.778029,0.599573
"LOC101205805",6.79101215006345,7.13750182138325,6.10379917798223,22.1799448242386,21.650571545368,24.8033241757614
"LOC101205806",12.310079574276,12.5026851493043,12.1730302632569,19.7383581835276,20.193994328695,19.5629981399022
"LOC101205807",0.92604,0.938834,1.173981,0.480356,0.86257,0.874199
"LOC101205808",0,0,0,0,0,0
"LOC101205809",0.783199155949367,0.478160734177215,0.518007687088608,2.29361602734177,2.45693334278481,2.02300111898734
"LOC101205810",31.649136,28.366175,25.888552,48.516411,45.878963,56.922215
"LOC101205811",0,0,0,0,0,0
"LOC101205812",28.8387084301789,29.8262427426428,29.6777599723024,31.7750421532025,31.6828966583958,30.1639613361223
"LOC101205813",1.143057,0.96158,1.381843,0.750863,0.926724,1.182804
"LOC101205815",0.602832,0.644418,1.16393,7.743404,7.703591,6.737373
"LOC101205816",0,0,0,0.24379,0,0
"LOC101205817",8.883743,11.171206,9.537658,14.777035,16.177202,16.76836
"LOC101205818",9.76483485375929,8.65783887083448,8.31246472376756,6.42891952134398,5.84015849407877,6.1907418320022
"LOC101205819",3.19667,4.439854,3.044983,5.639297,5.490701,5.627408
"LOC101205820",46.400291,46.217152,40.236183,55.611439,58.541969,59.672165
"LOC101205821",1.825184,1.854399,2.027597,6.746065,7.664411,6.825147
"LOC101205822",0,0.31115,0.320756,1.776601,1.672439,1.945607
"LOC101205823",0,0.354091,0.376893,0.501711,0.672362,0.667346
"LOC101205824",1.516511,1.926398,1.647129,1.671952,1.535187,1.734672
"LOC101205825",0,0,0,0,0,0
"LOC101205826",1.920398,1.749555,2.365585,0.652995,0.555703,0.416486
"LOC101205828",0.669521398998331,0.949072585420145,0.658695502504174,3.15523793210907,2.12714789649416,2.05973222815804
"LOC101205829",2.917931,3.267748,2.975854,2.864053,3.39074,5.122035
"LOC101205831",0.405761,0.55377,0.757861,6.172464,6.249111,6.837273
"LOC101205832",99.9255237822618,87.153218682778,89.7849347034256,21.2552925786016,21.1904121182543,21.3433679831065
"LOC101205833",4.022589,3.866373,4.504545,6.570755,6.60523,6.454394
"LOC101205834",0,0,0,0.551701,0.443788,0.305847
"LOC101205835",30.153225342006,30.8184385307315,24.187223025264,50.2752580139517,45.1925781487557,52.7480827096531
"LOC101205836",0,0,0,0.483058,0.51779,0.379013
"LOC101205837",4.488288,6.539345,4.703443,6.08598,6.013792,5.534192
"LOC101205838",0,0,0,0,0.249931,0
"LOC101205839",0.187381,0,0.225956,0,0,0
"LOC101205840",29.061424,26.86742,30.182083,52.335918,55.573151,48.48415
"LOC101205841",14.458974,11.217391,12.059788,7.078185,6.388925,7.564548
"LOC101205842",0.576517,0.477426,0,0.504143,0.251236,0.40715
"LOC101205843",0,0,0,0,0,0
"LOC101205844",1.20499097410562,1.61948608517888,1.63578723236797,11.4892974759796,11.6230988126065,11.3829638109029
"LOC101205845",1.32369872398499,2.31351392186967,1.48641319993176,2.26325323439099,2.27603354520641,2.14443737086319
"LOC101205846",2.052981,1.77235,2.462908,9.67867,10.273581,9.651432
"LOC101205847",0.237570341753343,0.623277901188707,0.398489093610698,0.310977537147103,0.308689316493313,0.112825895988113
"LOC101205848",28.860703,28.840185,28.622963,33.522964,33.275772,35.686535
"LOC101205849",159.667419,158.340347,168.601959,213.101669,230.14949,187.589951
"LOC101205850",10.4574297816594,9.77030861572052,9.61401008733625,24.1592106943231,23.7055037641921,24.4308154235808
"LOC101205851",56.9486555139373,51.418721684669,48.4129711585366,45.0794389494773,43.9610910418118,52.3721261724739
"LOC101205852",196.043762,207.084991,175.61467,88.540627,92.808235,84.700867
"LOC101205853",1.012566,1.073855,0.978386,1.602225,1.259241,1.516355
